-22.96651433519616,0
-22.95487309192341,0
-22.94323184865066,0
-22.93159060537791,0
-22.91994936210516,0
-22.90830811883241,0
-22.89666687555966,0
-22.88502563228692,0
-22.87338438901417,0
-22.86174314574142,0
-22.85010190246867,0
-22.83846065919592,0
-22.82681941592317,0
-22.81517817265042,0
-22.80353692937767,0
-22.79189568610492,0
-22.78025444283217,0
-22.76861319955943,0
-22.75697195628668,0
-22.74533071301393,0
-22.73368946974118,0
-22.72204822646843,0
-22.71040698319568,0
-22.69876573992293,0
-22.68712449665018,0
-22.67548325337743,0
-22.66384201010468,0
-22.65220076683194,0
-22.64055952355919,0
-22.62891828028644,0
-22.61727703701369,0
-22.60563579374094,0
-22.59399455046819,0
-22.58235330719544,0
-22.57071206392269,0
-22.55907082064994,0
-22.54742957737719,0
-22.53578833410445,0
-22.5241470908317,0
-22.51250584755895,0
-22.5008646042862,0
-22.48922336101345,0
-22.4775821177407,0
-22.46594087446795,0
-22.4542996311952,0
-22.44265838792245,0
-22.4310171446497,0
-22.41937590137696,0
-22.40773465810421,0
-22.39609341483146,0
-22.38445217155871,0
-22.37281092828596,0
-22.36116968501321,0
-22.34952844174046,0
-22.33788719846771,0
-22.32624595519496,0
-22.31460471192222,0
-22.30296346864947,0
-22.29132222537672,0
-22.27968098210397,0
-22.26803973883122,0
-22.25639849555847,0
-22.24475725228572,0
-22.23311600901297,0
-22.22147476574022,0
-22.20983352246747,0
-22.19819227919473,0
-22.18655103592198,0
-22.17490979264923,0
-22.16326854937648,0
-22.15162730610373,0
-22.13998606283098,0
-22.12834481955823,0
-22.11670357628548,0
-22.10506233301273,0
-22.09342108973998,0
-22.08177984646724,0
-22.07013860319449,0
-22.05849735992174,0
-22.04685611664899,0
-22.03521487337624,0
-22.02357363010349,0
-22.01193238683074,0
-22.00029114355799,0
-21.98864990028524,0
-21.97700865701249,0
-21.96536741373975,0
-21.953726170467,0
-21.94208492719425,0
-21.9304436839215,0
-21.91880244064875,0
-21.907161197376,0
-21.89551995410325,0
-21.8838787108305,2.560978904881682e-009
-21.87223746755775,6.215038862195608e-009
-21.860596224285,8.066545738707322e-009
-21.84895498101226,1.043424954301276e-008
-21.83731373773951,1.345131378662675e-008
-21.82567249446676,1.728216135151058e-008
-21.81403125119401,2.212897378438368e-008
-21.80239000792126,2.823932817265408e-008
-21.79074876464851,3.59151193668304e-008
-21.77910752137576,4.55229225545499e-008
-21.76746627810301,5.750595571907149e-008
-21.75582503483026,7.239780242206395e-008
-21.74418379155751,9.08380516165502e-008
-21.73254254828477,1.135900017007878e-007
-21.72090130501202,1.415605595675059e-007
-21.70926006173927,1.758224407339896e-007
-21.69761881846652,2.176387424933591e-007
-21.68597757519377,2.684899171794068e-007
-21.67433633192102,3.301031159570826e-007
-21.66269508864827,4.044838040767279e-007
-21.65105384537552,4.939494655496581e-007
-21.63941260210277,6.011651183403597e-007
-21.62777135883002,7.291802504833387e-007
-21.61613011555728,8.814666636070566e-007
-21.60448887228453,1.061956574395618e-006
-21.59284762901178,1.27508017846812e-006
-21.58120638573903,1.525801727725625e-006
-21.56956514246628,1.819653014977343e-006
-21.55792389919353,2.162763003066413e-006
-21.54628265592078,2.561882185112431e-006
-21.53464141264803,3.024400124061259e-006
-21.52300016937528,3.558354500435512e-006
-21.51135892610254,4.172429904595523e-006
-21.49971768282978,4.8759445519794e-006
-21.48807643955703,5.678823084924138e-006
-21.47643519628429,6.59155366091887e-006
-21.46479395301154,7.625127622213001e-006
-21.45315270973879,8.790960202483507e-006
-21.44151146646604,1.010079095841013e-005
-21.42987022319329,1.156656292150167e-005
-21.41822897992054,1.32002798502539e-005
-21.40658773664779,1.501384142409017e-005
-21.39494649337505,1.701885675506709e-005
-21.38330525010229,1.922643719438992e-005
-21.37166400682954,2.164697006839096e-005
-21.3600227635568,2.428987567935194e-005
-21.34838152028405,2.716335063358718e-005
-21.3367402770113,3.027410129255202e-005
-21.32509903373855,3.362707185959582e-005
-21.3134577904658,3.722517229025974e-005
-21.30181654719305,4.106901182107791e-005
-21.2901753039203,4.515664442331122e-005
-21.27853406064755,4.948333287683293e-005
-21.2668928173748,5.404133839976494e-005
-21.25525157410205,5.881974283821022e-005
-21.24361033082931,6.38043102979995e-005
-21.23196908755656,6.897739477203252e-005
-21.22032784428381,7.431789977365878e-005
-21.20868660101106,7.980129522646202e-005
-21.19704535773831,8.53996958890648e-005
-21.18540411446556,9.108200442330282e-005
-21.17376287119281,9.681412086648448e-005
-21.16212162792006,0.0001025592187724399
-21.15048038464731,0.0001082780866779602
-21.13883914137456,0.0001139295318737717
-21.12719789810182,0.0001194708417603522
-21.11555665482907,0.0001248582964004179
-21.10391541155632,0.0001300477242955152
-21.09227416828357,0.0001349950919676828
-21.08063292501082,0.0001396571166704432
-21.06899168173807,0.0001439918905342978
-21.05735043846532,0.0001479595037122303
-21.04570919519257,0.0001515226536644324
-21.03406795191982,0.0001546472276330351
-21.02242670864708,0.0001573028456208396
-21.01078546537433,0.0001594633518050717
-20.99914422210158,0.0001611072432782052
-20.98750297882883,0.0001622180262911401
-20.97586173555608,0.0001627844917463017
-20.96422049228333,0.0001629305815275983
-20.95257924901058,0.0001628009035059846
-20.94093800573783,0.00016226709509204
-20.92929676246508,0.0001611884724972463
-20.91765551919233,0.0001595759230419754
-20.90601427591959,0.0001574456324250354
-20.89437303264684,0.0001548188142677922
-20.88273178937409,0.0001517213584711357
-20.87109054610134,0.0001481834065356951
-20.85944930282859,0.0001442388635839561
-20.84780805955584,0.0001399248581244658
-20.83616681628309,0.0001352811615792972
-20.82452557301034,0.0001303495802338963
-20.81288432973759,0.0001251733325528208
-20.80124308646484,0.0001197964247371583
-20.7896018431921,0.0001142630369926919
-20.77796059991935,0.0001086169322560452
-20.7663193566466,0.0001029008981225126
-20.75467811337385,9.715623147545837e-005
-20.7430368701011,9.142227388058151e-005
-20.73139562682835,8.573600423066905e-005
-20.7197543835556,8.013169346146547e-005
-20.70811314028285,7.464062446076545e-005
-20.6964718970101,6.929087861269726e-005
-20.68483065373735,6.410718880565267e-005
-20.67318941046461,5.911085722851596e-005
-20.66154816719186,5.431973492245745e-005
-20.64990692391911,4.974825887402321e-005
-20.63826568064636,4.540754145120382e-005
-20.62662443737361,4.130550621122483e-005
-20.61498319410086,3.744706355270919e-005
-20.60334195082811,3.383431934389538e-005
-20.59170070755536,3.046680952424551e-005
-20.58005946428261,2.734175373463027e-005
-20.56841822100986,2.445432126204657e-005
-20.55677697773712,2.179790296547198e-005
-20.54513573446437,1.936438335437584e-005
-20.53349449119162,1.714440759354544e-005
-20.52185324791887,1.512763887986968e-005
-20.51021200464612,1.330300235183341e-005
-20.49857076137337,1.16589124255188e-005
-20.48692951810062,1.018348117892517e-005
-20.47528827482787,8.864706109232617e-006
-20.46364703155512,7.690636248235684e-006
-20.45200578828237,6.649516225931784e-006
-20.44036454500963,5.729908410973621e-006
-20.42872330173688,4.920793722562043e-006
-20.41708205846413,4.211652097710718e-006
-20.40544081519138,3.592523909886951e-006
-20.39379957191863,3.054053871578216e-006
-20.38215832864588,2.587519118226021e-006
-20.37051708537313,2.184843269773488e-006
-20.35887584210038,1.838598305616556e-006
-20.34723459882763,1.541996076700153e-006
-20.33559335555488,1.288871222985724e-006
-20.32395211228214,1.073657173770984e-006
-20.31231086900939,8.913567904150711e-007
-20.30066962573664,7.375090735290272e-007
-20.28902838246389,6.081532066277375e-007
-20.27738713919114,5.002155435398452e-007
-20.26574589591839,4.100997612762829e-007
-20.25410465264564,3.35114058838551e-007
-20.24246340937289,2.730864828146751e-007
-20.23082216610014,2.220098966374141e-007
-20.2191809228274,1.801611506213959e-007
-20.20753967955465,1.460701055221751e-007
-20.19589843628189,1.184910529074726e-007
-20.18425719300915,9.637665306574805e-008
-20.1726159497364,7.885444168784435e-008
-20.16097470646365,6.520589958138195e-008
-20.1493334631909,5.484803415909924e-008
-20.13769221991815,4.73173861405123e-008
-20.1260509766454,4.225634846801061e-008
-20.11440973337265,3.940166546186991e-008
-20.10276849009991,3.857496732638645e-008
-20.09112724682716,3.967518692291525e-008
-20.07948600355441,4.26727009806474e-008
-20.06784476028166,4.760503546980922e-008
-20.05620351700891,5.457397369452773e-008
-20.04456227373616,6.178098241824932e-008
-20.03292103046341,7.163046516278248e-008
-20.02127978719066,8.682407554928899e-008
-20.00963854391791,1.048847126843048e-007
-19.99799730064516,1.262739738095479e-007
-19.98635605737242,1.515113382804228e-007
-19.97471481409966,1.81178247181649e-007
-19.96307357082691,2.159218575192714e-007
-19.95143232755417,2.564583227401879e-007
-19.93979108428142,3.035754343140578e-007
-19.92814984100867,3.581344436494291e-007
-19.91650859773592,4.210708705188689e-007
-19.90486735446317,4.933940943179068e-007
-19.89322611119042,5.761855188064911e-007
-19.88158486791767,6.705951004229375e-007
-19.86994362464493,7.778360357444308e-007
-19.85830238137218,8.991774160617308e-007
-19.84666113809942,1.035934677102149e-006
-19.83501989482668,1.189457700285725e-006
-19.82337865155393,1.361116458945422e-006
-19.81173740828118,1.552284148843662e-006
-19.80009616500843,1.764317796939666e-006
-19.78845492173568,1.99853640523394e-006
-19.77681367846293,2.2561967568e-006
-19.76517243519018,2.538467087583382e-006
-19.75353119191743,2.846398908584529e-006
-19.74188994864468,3.180897346641181e-006
-19.73024870537194,3.542690455826105e-006
-19.71860746209919,3.932298032805663e-006
-19.70696621882644,4.350000545446647e-006
-19.69532497555369,4.795808851435604e-006
-19.68368373228094,5.269435439549501e-006
-19.67204248900819,5.77026796740854e-006
-19.66040124573544,6.297345893154024e-006
-19.64876000246269,6.849341001944406e-006
-19.63711875918994,7.424542609318295e-006
-19.62547751591719,8.020848180777787e-006
-19.61383627264445,8.635760039535834e-006
-19.6021950293717,9.266388742174016e-006
-19.59055378609895,9.909463585763137e-006
-19.5789125428262,1.056135057150608e-005
-19.56727129955345,1.121807799178466e-005
-19.5556300562807,1.187536963313101e-005
-19.54398881300795,1.252868540141957e-005
-19.5323475697352,1.317326898252085e-005
-19.52070632646245,1.380420195737238e-005
-19.5090650831897,1.441646360089487e-005
-19.49742383991696,1.500499541558808e-005
-19.48578259664421,1.55647692891162e-005
-19.47414135337146,1.609085802659743e-005
-19.46250011009871,1.657850689799934e-005
-19.45085886682596,1.702320476362321e-005
-19.43921762355321,1.74207532998123e-005
-19.42757638028046,1.776733284529594e-005
-19.41593513700771,1.805956342728727e-005
-19.40429389373496,1.829455960555032e-005
-19.39265265046221,1.846997789072378e-005
-19.38101140718947,1.85840556474597e-005
-19.36937016391672,1.863564057934181e-005
-19.35772892064397,1.864570471617601e-005
-19.34608767737122,1.862421010587334e-005
-19.33444643409847,1.854988017586806e-005
-19.32280519082572,1.84134033093841e-005
-19.31116394755297,1.821615591444143e-005
-19.29952270428022,1.796011517746325e-005
-19.28788146100747,1.764782607003133e-005
-19.27624021773472,1.728235924183509e-005
-19.26459897446198,1.68672607739132e-005
-19.25295773118923,1.640649494156856e-005
-19.24131648791648,1.590438127786812e-005
-19.22967524464373,1.536552733280856e-005
-19.21803400137098,1.479475858775198e-005
-19.20639275809823,1.419704700869496e-005
-19.19475151482548,1.357743970578887e-005
-19.18311027155273,1.294098911204706e-005
-19.17146902827998,1.229268600433979e-005
-19.15982778500723,1.163739656862332e-005
-19.14818654173449,1.097980456378619e-005
-19.13654529846174,1.032435947008379e-005
-19.12490405518899,9.675231324861125e-006
-19.11326281191624,9.036272756308961e-006
-19.10162156864349,8.410988531492634e-006
-19.08998032537074,7.802512743705703e-006
-19.07833908209799,7.213593581744913e-006
-19.06669783882524,6.646585454766602e-006
-19.05505659555249,6.103448095001088e-006
-19.04341535227974,5.585752129955346e-006
-19.031774109007,5.094690508107871e-006
-19.02013286573425,4.631095078858581e-006
-19.0084916224615,4.195457569111259e-006
-18.99685037918875,3.787954164966462e-006
-18.985209135916,3.408472896461741e-006
-18.97356789264325,3.056643034333845e-006
-18.9619266493705,2.731865738083392e-006
-18.95028540609775,2.43334524148483e-006
-18.938644162825,2.160119922124644e-006
-18.92700291955226,1.911092672453931e-006
-18.91536167627951,1.685060068079945e-006
-18.90372043300676,1.480739911565138e-006
-18.89207918973401,1.296796814015035e-006
-18.88043794646126,1.131865559652717e-006
-18.86879670318851,9.845720781617969e-007
-18.85715545991576,8.535519239651502e-007
-18.84551421664301,7.374662293165192e-007
-18.83387297337026,6.350151580331404e-007
-18.82223173009751,5.449489381881159e-007
